        datetime    open    high     low   close    MA20  ENE_UP  ENE_LOW     ENE  sell  buy   op  open_price  keep  cash_open  hold  avg_price  cash_left      val
1169  2019-06-19  10.500  11.030  10.350  10.520  11.649  11.617    9.524  10.571   NaN  NaN  NaN      11.500   1.0    30000.0     0      0.000    30000.0  30000.0
1170  2019-06-20  10.370  11.400  10.200  10.990  11.528  11.709    9.600  10.654   NaN  1.0  NaN      11.500   1.0    30000.0     0      0.000    30000.0  30000.0
1171  2019-06-21  11.020  11.240  10.800  11.060  11.416  11.775    9.653  10.714   NaN  NaN  1.0      11.020   1.0    30000.0     0      0.000    30000.0  30000.0
1172  2019-06-24  11.100  11.450  10.910  11.020  11.291  11.858    9.722  10.790   NaN  NaN  NaN      11.020   1.0    30000.0     0      0.000    30000.0  30000.0
1173  2019-06-25  10.960  11.440  10.940  11.190  11.166  11.894    9.751  10.822   NaN  NaN  NaN      11.020   1.0    30000.0     0      0.000    30000.0  30000.0
1174  2019-06-26  11.000  11.000  10.380  10.450  11.013  11.921    9.773  10.847   NaN  NaN  NaN      11.020   1.0    30000.0     0      0.000    30000.0  30000.0
1175  2019-06-27  10.610  10.870  10.490  10.650  10.894  11.858    9.722  10.790   NaN  NaN  NaN      11.020   1.0    30000.0     0      0.000    30000.0  30000.0
1176  2019-06-28  10.670  10.700  10.210  10.450  10.757  11.836    9.703  10.770   NaN  NaN  NaN      11.020   1.0    30000.0     0      0.000    30000.0  30000.0
1177  2019-07-01  10.990  11.500  10.650  11.500  10.705  11.989    9.829  10.909   NaN  1.0  NaN      11.020   1.0    30000.0     0      0.000    30000.0  30000.0
1178  2019-07-02  10.830  11.150  10.650  10.910  10.686  12.070    9.895  10.983   NaN  NaN  NaN      11.020   1.0    30000.0     0      0.000    30000.0  30000.0
1179  2019-07-03  10.730  10.870  10.410  10.610  10.675  12.080    9.904  10.992   NaN  NaN  NaN      11.020   1.0    30000.0     0      0.000    30000.0  30000.0
1180  2019-07-04  10.500  10.560  10.270  10.450  10.689  12.020    9.854  10.937   NaN  NaN  NaN      11.020   1.0    30000.0     0      0.000    30000.0  30000.0
1181  2019-07-05  10.400  10.450  10.190  10.290  10.680  11.935    9.784  10.860   NaN  NaN  NaN      11.020   1.0    30000.0     0      0.000    30000.0  30000.0
1182  2019-07-08  10.230  10.230   9.260   9.380  10.636  11.753    9.635  10.694   NaN  NaN  NaN      11.020   1.0    30000.0     0      0.000    30000.0  30000.0
1183  2019-07-09   9.380   9.770   9.380   9.570  10.571  11.573    9.488  10.530   NaN  1.0  NaN      11.020   1.0    30000.0     0      0.000    30000.0  30000.0
1184  2019-07-10   9.520   9.670   9.220   9.490  10.535  11.466    9.400  10.433   NaN  NaN  1.0       9.520   1.0    30000.0     0      0.000    30000.0  30000.0
1185  2019-07-11   9.580   9.730   9.310   9.430  10.446  11.331    9.289  10.310   NaN  NaN  NaN       9.520   1.0    30000.0     0      0.000    30000.0  30000.0
1186  2019-07-12   9.330   9.580   9.280   9.510  10.389  11.227    9.204  10.215   NaN  NaN  NaN       9.520   1.0    30000.0     0      0.000    30000.0  30000.0
1187  2019-07-15   9.510   9.710   9.280   9.620  10.364  11.018    9.033  10.025   NaN  NaN  NaN       9.520   1.0    30000.0     0      0.000    30000.0  30000.0
1188  2019-07-16   9.560   9.800   9.520   9.670  10.338  10.880    8.920   9.900   NaN  NaN  NaN       9.520   1.0    30000.0     0      0.000    30000.0  30000.0
1189  2019-07-17   9.750   9.820   9.600   9.660  10.295  10.775    8.833   9.804   NaN  NaN  NaN       9.520   1.0    30000.0     0      0.000    30000.0  30000.0
1190  2019-07-18   9.490   9.490   9.140   9.190  10.205  10.635    8.719   9.677   NaN  NaN  NaN       9.520   1.0    30000.0     0      0.000    30000.0  30000.0
1191  2019-07-19   9.450   9.840   9.320   9.380  10.121  10.534    8.636   9.585   NaN  NaN  NaN       9.520   1.0    30000.0     0      0.000    30000.0  30000.0
1192  2019-07-22   9.380   9.490   9.000   9.040  10.022  10.496    8.605   9.551   NaN  NaN  NaN       9.520   1.0    30000.0     0      0.000    30000.0  30000.0
1193  2019-07-23   9.040   9.220   8.900   9.180   9.922  10.453    8.569   9.511   NaN  NaN  NaN       9.520   1.0    30000.0     0      0.000    30000.0  30000.0
1194  2019-07-24   9.230   9.780   9.130   9.590   9.879  10.464    8.579   9.521   NaN  1.0  NaN       9.520   1.0    30000.0     0      0.000    30000.0  30000.0
1195  2019-07-25   9.540   9.650   9.450   9.560   9.824  10.478    8.590   9.534   NaN  NaN  1.0       9.540   1.0    30000.0     0      0.000    30000.0  30000.0
1196  2019-07-26   9.530   9.750   9.480   9.490   9.776  10.476    8.589   9.532   NaN  NaN  NaN       9.540   1.0    30000.0     0      0.000    30000.0  30000.0
1197  2019-07-29   9.500   9.640   9.310   9.450   9.674  10.457    8.573   9.515   NaN  NaN  NaN       9.540   1.0    30000.0     0      0.000    30000.0  30000.0
1198  2019-07-30   9.600  10.400   9.520  10.020   9.629  10.496    8.605   9.551   NaN  1.0  NaN       9.540   1.0    30000.0     0      0.000    30000.0  30000.0
1199  2019-07-31  10.000  10.470   9.910  10.150   9.606  10.551    8.650   9.600   NaN  NaN  1.0      10.000   1.0    30000.0     0      0.000    30000.0  30000.0
1200  2019-08-01  10.070  10.240   9.860  10.030   9.585  10.644    8.726   9.685   NaN  NaN  NaN      10.000   1.0    30000.0     0      0.000    30000.0  30000.0
1201  2019-08-02   9.610   9.750   9.180   9.400   9.541  10.646    8.728   9.687   NaN  NaN  NaN      10.000   1.0    30000.0     0      0.000    30000.0  30000.0
1202  2019-08-05   9.270   9.380   9.110   9.190   9.531  10.663    8.741   9.702   NaN  NaN  NaN      10.000   1.0    30000.0     0      0.000    30000.0  30000.0
1203  2019-08-06   8.900   8.920   8.440   8.690   9.487  10.608    8.697   9.653   NaN  NaN  NaN      10.000   1.0    30000.0     0      0.000    30000.0  30000.0
1204  2019-08-07   8.800   8.860   8.600   8.630   9.444  10.502    8.610   9.556   NaN  1.0  NaN      10.000   1.0    30000.0     0      0.000    30000.0  30000.0
1205  2019-08-08   8.700   8.920   8.670   8.740   9.410  10.411    8.535   9.473   NaN  NaN  1.0       8.700   1.0    30000.0     0      0.000    30000.0  30000.0
1206  2019-08-09   8.870   9.040   8.630   8.670   9.368  10.320    8.460   9.390   NaN  NaN  NaN       8.700   1.0    30000.0     0      0.000    30000.0  30000.0
1207  2019-08-12   8.680   8.900   8.560   8.900   9.332  10.259    8.410   9.334   NaN  NaN  NaN       8.700   1.0    30000.0     0      0.000    30000.0  30000.0
1208  2019-08-13   8.750   8.830   8.630   8.720   9.284  10.114    8.292   9.203   NaN  NaN  NaN       8.700   1.0    30000.0     0      0.000    30000.0  30000.0
1209  2019-08-14   8.890   9.020   8.770   8.790   9.241   9.963    8.168   9.066   NaN  NaN  NaN       8.700   1.0    30000.0     0      0.000    30000.0  30000.0
1210  2019-08-15   8.450   8.870   8.350   8.820   9.222   9.829    8.058   8.944   NaN  NaN  NaN       8.700   1.0    30000.0     0      0.000    30000.0  30000.0
1211  2019-08-16   8.760   9.210   8.720   8.920   9.199   9.776    8.014   8.895   NaN  1.0  NaN       8.700   1.0    30000.0     0      0.000    30000.0  30000.0
1212  2019-08-19   8.950   9.270   8.830   9.200   9.207   9.777    8.015   8.896   NaN  NaN  1.0       8.950   1.0    30000.0     0      0.000    30000.0  30000.0
1213  2019-08-20   9.240   9.480   9.170   9.200   9.208   9.833    8.062   8.948   NaN  NaN  NaN       8.950   1.0    30000.0     0      0.000    30000.0  30000.0
1214  2019-08-21   9.070   9.180   8.970   9.000   9.179   9.875    8.095   8.985   NaN  NaN  NaN       8.950   1.0    30000.0     0      0.000    30000.0  30000.0
1215  2019-08-22   9.060   9.320   8.930   9.260   9.164   9.932    8.143   9.037   NaN  NaN  NaN       8.950   1.0    30000.0     0      0.000    30000.0  30000.0
1216  2019-08-23   9.220   9.540   9.020   9.430   9.161  10.017    8.212   9.114   NaN  NaN  NaN       8.950   1.0    30000.0     0      0.000    30000.0  30000.0
1217  2019-08-26   9.100   9.760   9.050   9.560   9.166  10.090    8.272   9.181   NaN  NaN  NaN       8.950   1.0    30000.0     0      0.000    30000.0  30000.0
1218  2019-08-27   9.690  10.380   9.550  10.040   9.167  10.236    8.392   9.314   NaN  NaN  NaN       8.950   1.0    30000.0     0      0.000    30000.0  30000.0
1219  2019-08-28  10.040  10.250   9.850   9.960   9.158  10.366    8.498   9.432   NaN  NaN  NaN       8.950   1.0    30000.0     0      0.000    30000.0  30000.0
1220  2019-08-29   9.910  10.030   9.640   9.780   9.145  10.473    8.586   9.529   NaN  NaN  NaN       8.950   1.0    30000.0     0      0.000    30000.0  30000.0
1221  2019-08-30   9.770   9.830   9.120   9.250   9.138  10.509    8.616   9.563   NaN  NaN  NaN       8.950   1.0    30000.0     0      0.000    30000.0  30000.0
1222  2019-09-02   9.200   9.500   9.130   9.470   9.152  10.539    8.640   9.590   NaN  NaN  NaN       8.950   1.0    30000.0     0      0.000    30000.0  30000.0
1223  2019-09-03   9.450   9.580   9.330   9.510   9.193  10.574    8.669   9.621   NaN  NaN  NaN       8.950   1.0    30000.0     0      0.000    30000.0  30000.0
1224  2019-09-04   9.440  10.270   9.380  10.090   9.266  10.695    8.768   9.731   NaN  1.0  NaN       8.950   1.0    30000.0     0      0.000    30000.0  30000.0
1225  2019-09-05  10.010  10.680   9.960  10.320   9.345  10.813    8.864   9.838   NaN  NaN  1.0      10.010   1.0    30000.0     0      0.000    30000.0  30000.0
1226  2019-09-06  10.340  10.530  10.120  10.290   9.426  10.908    8.943   9.925   NaN  NaN  NaN      10.010   1.0    30000.0     0      0.000    30000.0  30000.0
1227  2019-09-09  10.460  11.200  10.220  10.930   9.527  11.060    9.067  10.064   NaN  NaN  NaN      10.010   1.0    30000.0     0      0.000    30000.0  30000.0
1228  2019-09-10  11.000  11.430  10.750  10.990   9.641  11.165    9.154  10.160   NaN  NaN  NaN      10.010   1.0    30000.0     0      0.000    30000.0  30000.0
1229  2019-09-11  11.060  12.090  11.020  12.090   9.806  11.402    9.348  10.375   NaN  NaN  NaN      10.010   1.0    30000.0     0      0.000    30000.0  30000.0
1230  2019-09-12  11.690  11.960  11.450  11.660   9.948  11.611    9.519  10.565   NaN  NaN  NaN      10.010   1.0    30000.0     0      0.000    30000.0  30000.0
1231  2019-09-16  11.960  12.230  11.700  11.840  10.094  11.898    9.754  10.826   0.0  NaN  NaN      10.010   1.0    30000.0     0      0.000    30000.0  30000.0
1232  2019-09-17  11.500  11.520  10.660  10.670  10.167  12.031    9.863  10.947   NaN  NaN  NaN      10.010   1.0    30000.0     0      0.000    30000.0  30000.0
1233  2019-09-18  10.680  10.780  10.400  10.590  10.237  12.151    9.962  11.056   NaN  NaN  NaN      10.010   1.0    30000.0     0      0.000    30000.0  30000.0
1234  2019-09-19  10.720  10.850  10.540  10.760  10.325  12.226   10.023  11.124   NaN  NaN  NaN      10.010   1.0    30000.0     0      0.000    30000.0  30000.0
1235  2019-09-20  10.700  10.750  10.450  10.630  10.393  12.260   10.051  11.155   NaN  NaN  NaN      10.010   1.0    30000.0     0      0.000    30000.0  30000.0
1236  2019-09-23  10.630  10.650   9.950  10.210  10.432  12.251   10.044  11.147   NaN  1.0  NaN      10.010   1.0    30000.0     0      0.000    30000.0  30000.0
1237  2019-09-24  10.160  10.410  10.130  10.190  10.464  12.169    9.976  11.073   NaN  NaN  1.0      10.160   1.0    30000.0     0      0.000    30000.0  30000.0
1238  2019-09-25  10.050  10.050   9.690   9.700  10.447  12.026    9.859  10.942   NaN  1.0  NaN      10.160   1.0    30000.0     0      0.000    30000.0  30000.0
1239  2019-09-26   9.810   9.840   9.160   9.180  10.408  11.703    9.594  10.648   NaN  NaN  1.0       9.810   1.0    30000.0     0      0.000    30000.0  30000.0
1240  2019-09-27   9.100   9.450   9.100   9.290  10.383  11.440    9.378  10.409   NaN  NaN  NaN       9.810   1.0    30000.0     0      0.000    30000.0  30000.0
1241  2019-09-30   9.310   9.430   9.150   9.150  10.378  11.141    9.134  10.137   NaN  1.0  NaN       9.810   1.0    30000.0     0      0.000    30000.0  30000.0
1242  2019-10-08   9.200   9.480   9.130   9.270  10.368  10.986    9.006   9.996   NaN  NaN  1.0       9.200   1.0    30000.0     0      0.000    30000.0  30000.0
1243  2019-10-09   9.170   9.450   9.030   9.450  10.365  10.859    8.903   9.881   NaN  NaN  NaN       9.200   1.0    30000.0     0      0.000    30000.0  30000.0
1244  2019-10-10   9.480   9.480   9.280   9.430  10.332  10.712    8.782   9.747   NaN  NaN  NaN       9.200   1.0    30000.0     0      0.000    30000.0  30000.0
1245  2019-10-11   9.430   9.760   9.400   9.650  10.299  10.603    8.692   9.648   NaN  1.0  NaN       9.200   1.0    30000.0     0      0.000    30000.0  30000.0
1246  2019-10-14   9.780   9.870   9.550   9.750  10.272  10.552    8.650   9.601   NaN  NaN  1.0       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1247  2019-10-15   9.610   9.610   9.150   9.200  10.185  10.442    8.560   9.501   NaN  NaN  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1248  2019-10-16   9.250   9.280   9.040   9.040  10.088  10.369    8.500   9.434   NaN  NaN  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1249  2019-10-17   9.040   9.240   9.010   9.060   9.936  10.355    8.489   9.422   NaN  NaN  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1250  2019-10-18   9.090   9.130   8.700   8.790   9.793  10.300    8.444   9.372   NaN  NaN  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1251  2019-10-21   8.700   8.750   8.500   8.730   9.637  10.253    8.406   9.329   NaN  NaN  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1252  2019-10-22   8.780   8.870   8.720   8.800   9.544  10.201    8.363   9.282   NaN  NaN  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1253  2019-10-23   8.770   8.770   8.590   8.620   9.445  10.109    8.287   9.198   NaN  NaN  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1254  2019-10-24   8.660   8.960   8.610   8.840   9.349  10.043    8.234   9.138   NaN  NaN  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1255  2019-10-25   8.800   8.870   8.630   8.820   9.259   9.951    8.158   9.055   NaN  NaN  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1256  2019-10-28   8.720   8.940   8.660   8.920   9.194   9.859    8.083   8.971   NaN  NaN  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1257  2019-10-29   8.880   8.880   8.650   8.660   9.118   9.799    8.033   8.916   NaN  NaN  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1258  2019-10-30   8.400   8.480   8.280   8.280   9.047   9.715    7.964   8.840   NaN  NaN  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1259  2019-10-31   8.280   8.340   8.000   8.020   8.989   9.599    7.870   8.734   NaN  NaN  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1260  2019-11-01   8.010   8.200   7.820   8.110   8.930   9.524    7.808   8.666   NaN  NaN  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1261  2019-11-04   8.120   8.240   8.090   8.100   8.877   9.454    7.750   8.602   NaN  NaN  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1262  2019-11-05   8.160   8.200   8.020   8.130   8.820   9.380    7.690   8.534   NaN  NaN  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1263  2019-11-06   8.140   8.340   8.070   8.160   8.756   9.328    7.648   8.488   NaN  NaN  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1264  2019-11-07   8.490   8.550   8.280   8.300   8.699   9.269    7.598   8.434   NaN  NaN  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1265  2019-11-08   8.420   8.420   8.170   8.170   8.625   9.196    7.539   8.368   NaN  NaN  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1266  2019-11-11   8.040   8.040   7.800   7.810   8.528   9.073    7.438   8.256   NaN  NaN  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1267  2019-11-12   7.820   7.850   7.530   7.730   8.455   8.970    7.354   8.162   NaN  NaN  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1268  2019-11-13   7.720   7.770   7.510   7.700   8.388   8.906    7.301   8.103   NaN  NaN  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1269  2019-11-14   7.620   7.730   7.610   7.680   8.319   8.868    7.270   8.069   NaN  NaN  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1270  2019-11-15   7.680   7.850   7.560   7.670   8.263   8.819    7.230   8.024   NaN  NaN  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1271  2019-11-18   7.630   7.800   7.570   7.760   8.214   8.781    7.199   7.990   NaN  NaN  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1272  2019-11-19   7.730   8.070   7.700   8.060   8.177   8.773    7.193   7.983   NaN  1.0  NaN       9.780   1.0    30000.0     0      0.000    30000.0  30000.0
1273  2019-11-20   8.010   8.080   7.910   7.910   8.142   8.746    7.170   7.958   NaN  NaN  1.0       8.010   1.0    30000.0     0      0.000    30000.0  30000.0
1274  2019-11-21   7.850   8.180   7.820   8.110   8.105   8.725    7.153   7.939   NaN  1.0  NaN       8.010   1.0    30000.0     0      0.000    30000.0  30000.0
1275  2019-11-22   8.100   8.540   8.050   8.240   8.076   8.732    7.159   7.946   NaN  NaN  1.0       8.100   1.0    30000.0     0      0.000    30000.0  30000.0
1276  2019-11-25   8.330   8.470   8.160   8.300   8.045   8.787    7.204   7.995   NaN  NaN  NaN       8.100   1.0    30000.0     0      0.000    30000.0  30000.0
1277  2019-11-26   8.220   8.260   7.970   8.160   8.020   8.834    7.243   8.039   NaN  NaN  NaN       8.100   1.0    30000.0     0      0.000    30000.0  30000.0
1278  2019-11-27   8.080   8.260   7.950   8.170   8.015   8.887    7.285   8.086   NaN  NaN  NaN       8.100   1.0    30000.0     0      0.000    30000.0  30000.0
1279  2019-11-28   8.120   8.440   8.120   8.340   8.031   8.960    7.346   8.153   NaN  NaN  NaN       8.100   1.0    30000.0     0      0.000    30000.0  30000.0
1280  2019-11-29   8.350   8.380   8.140   8.320   8.041   9.032    7.405   8.218   NaN  NaN  NaN       8.100   1.0    30000.0     0      0.000    30000.0  30000.0
1281  2019-12-02   8.260   8.360   8.160   8.200   8.046   9.081    7.445   8.263   NaN  NaN  NaN       8.100   1.0    30000.0     0      0.000    30000.0  30000.0
1282  2019-12-03   8.190   8.440   8.170   8.410   8.060   9.120    7.477   8.298   NaN  1.0  NaN       8.100   1.0    30000.0     0      0.000    30000.0  30000.0
1283  2019-12-04   8.500   8.690   8.370   8.380   8.071   9.172    7.519   8.346   NaN  NaN  1.0       8.500   1.0    30000.0     0      0.000    30000.0  30000.0
1284  2019-12-05   8.350   8.430   8.280   8.380   8.075   9.202    7.544   8.373   NaN  NaN  NaN       8.500   1.0    30000.0     0      0.000    30000.0  30000.0
1285  2019-12-06   8.400   8.400   8.240   8.290   8.081   9.207    7.548   8.378   NaN  NaN  NaN       8.500   1.0    30000.0     0      0.000    30000.0  30000.0
1286  2019-12-09   8.240   8.410   8.240   8.400   8.111   9.219    7.558   8.388   NaN  1.0  NaN       8.500   1.0    30000.0     0      0.000    30000.0  30000.0
1287  2019-12-10   8.350   8.500   8.180   8.380   8.143   9.243    7.578   8.410   NaN  NaN  1.0       8.350   1.0    30000.0     0      0.000    30000.0  30000.0
1288  2019-12-11   8.360   8.650   8.330   8.580   8.187   9.288    7.615   8.452   NaN  1.0  NaN       8.350   1.0    30000.0     0      0.000    30000.0  30000.0
1289  2019-12-12   8.550   8.580   8.280   8.300   8.218   9.284    7.611   8.448   NaN  NaN  1.0       8.550   1.0    30000.0     0      0.000    30000.0  30000.0
1290  2019-12-13   8.330   8.370   8.230   8.250   8.247   9.276    7.605   8.441   NaN  NaN  NaN       8.550   1.0    30000.0     0      0.000    30000.0  30000.0
1291  2019-12-16   8.300   8.530   8.240   8.490   8.284   9.308    7.631   8.470   NaN  1.0  NaN       8.550   1.0    30000.0     0      0.000    30000.0  30000.0
1292  2019-12-17   8.540   8.860   8.420   8.730   8.317   9.344    7.660   8.502   NaN  NaN  1.0       8.540   1.0    30000.0     0      0.000    30000.0  30000.0
1293  2019-12-18   8.770   9.110   8.720   8.790   8.361   9.389    7.698   8.544   NaN  NaN  NaN       8.540   1.0    30000.0     0      0.000    30000.0  30000.0
1294  2019-12-19   8.790   9.670   8.730   9.420   8.427   9.505    7.792   8.649   NaN  NaN  NaN       8.540   1.0    30000.0     0      0.000    30000.0  30000.0
1295  2019-12-20   9.300   9.480   9.020   9.060   8.468   9.590    7.862   8.726   NaN  NaN  NaN       8.540   1.0    30000.0     0      0.000    30000.0  30000.0
1296  2019-12-23   9.020   9.330   8.910   8.920   8.499   9.648    7.910   8.779   NaN  NaN  NaN       8.540   1.0    30000.0     0      0.000    30000.0  30000.0
1297  2019-12-24   8.960   9.350   8.960   9.230   8.552   9.742    7.987   8.865   NaN  NaN  NaN       8.540   1.0    30000.0     0      0.000    30000.0  30000.0
